split,contract_title,paragraph_index,category,present,answer_count,answer_starts_raw,answer_texts
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,Minimum Commitment,0,0,[],[]
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,Most Favored Nation,0,0,[],[]
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,No-Solicit Of Customers,0,0,[],[]
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,No-Solicit Of Employees,0,0,[],[]
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,Non-Compete,0,0,[],[]
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,Non-Disparagement,0,0,[],[]
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,Non-Transferable License,0,0,[],[]
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,Notice Period To Terminate Renewal,0,0,[],[]
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,Parties,1,4,"[39, 76, 88, 113]","[""CURO RECEIVABLES FINANCE II, LLC"", ""Owner"", ""CURO MANAGEMENT, LLC"", ""Servicer""]"
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,Post-Termination Services,1,1,[12562],"[""In the event that the Servicer resigns or is terminated hereunder, the Servicer shall use its commercially reasonable efforts to and shall cooperate with the Owner and take other reasonable steps requested by the Owner to assist in the orderly and efficient transfer of the administration of the Serviced Assets to the successor Servicer.""]"
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,Price Restrictions,0,0,[],[]
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,Renewal Term,0,0,[],[]
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,Revenue/Profit Sharing,0,0,[],[]
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,Rofr/Rofo/Rofn,0,0,[],[]
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,Source Code Escrow,0,0,[],[]
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,Termination For Convenience,0,0,[],[]
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,Third Party Beneficiary,1,1,[33320],"[""Notwithstanding anything to the contrary in this Agreement, both the Owner and Servicer agree that the Agent shall be deemed to be a third-party beneficiary of this Agreement and has the authority to enforce the provisions hereof.""]"
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,Uncapped Liability,0,0,[],[]
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,Unlimited/All-You-Can-Eat-License,0,0,[],[]
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,Volume Restriction,0,0,[],[]
train,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,0,Warranty Duration,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Affiliate License-Licensee,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Affiliate License-Licensor,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Agreement Date,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Anti-Assignment,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Audit Rights,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Cap On Liability,1,1,[18644],"[""This includes in particular the liability exclusion for lost profit, the loss of data or interruption to or errors in the operation of the Web site of the Affiliate.""]"
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Change Of Control,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Competitive Restriction Exception,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Covenant Not To Sue,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Document Name,1,1,[13],"[""Affiliate Program / Premium Affiliate Management General Terms and Conditions""]"
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Effective Date,1,1,[19775],"[""The term of this Agreement will begin upon acceptance of Affiliate's Program application and will end when terminated by either party of this Agreement.""]"
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Exclusivity,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Expiration Date,1,2,"[19775, 19928]","[""The term of this Agreement will begin upon acceptance of Affiliate's Program application and will end when terminated by either party of this Agreement."", ""This Agreement is entered into for an unlimited period of time.""]"
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Governing Law,1,1,[22411],"[""Even in case of agreements with foreign (non-German) Software Publishers and Affiliates, the law of the Federal Republic of Germany applies.""]"
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Insurance,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Ip Ownership Assignment,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Irrevocable Or Perpetual License,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Joint Ip Ownership,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,License Grant,1,1,[14068],"[""Upon activation of the Affiliate, the Software Publisher grants the Affiliate a non-exclusive, revocable right to use provided advertising material, notices and all further presentations (insofar as available - also known hereafter as \""Material\"") only for the purpose of designating its Web site as a \""partner Web site\"" and presenting the designated advertising Material.""]"
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Liquidated Damages,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Minimum Commitment,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Most Favored Nation,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,No-Solicit Of Customers,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,No-Solicit Of Employees,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Non-Compete,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Non-Disparagement,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Non-Transferable License,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Notice Period To Terminate Renewal,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Parties,1,4,"[156, 416, 510, 632]","[""Web site owners (hereafter, \""Affiliates\"")"", ""Software Publishers"", ""element 5 GmbH, Vogelsanger Strasse 78, 50823 Cologne, Germany and its subsidiaries (together hereafter, \""element 5\"")"", ""who wish to make use of the additional service provided by element 5 (hereafter, \""Affiliate Management\""""]"
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Post-Termination Services,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Price Restrictions,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Renewal Term,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Revenue/Profit Sharing,1,4,"[1186, 1395, 10240, 13438]","[""Instead of fixed compensation, the Affiliate receives result- dependent Advertising Cost Compensation (also known in the element 5 Control Panel as \""Commission\"") in exchange for publishing the advertisements."", ""The Advertising Cost Compensation depends on the actual sales generated by end users referred via the electronic advertisement (the Affiliate's link)."", ""The percentage of the respective Advertising Cost Compensation shall be stipulated by the Software Publisher, but shall not exceed 50% of the effective gross sales price of the software."", ""For each sale administered by element 5 of the Software under this Agreement, element 5 shall receive an additional service fee of 2% of the gross sales price (including taxes, shipping and handling, etc.) as well as the Advertising Cost Compensation defined in II. § 6 (4) and in addition to VAT or sales tax (where applicable).""]"
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Rofr/Rofo/Rofn,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Source Code Escrow,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Termination For Convenience,1,2,"[14734, 19992]","[""The Software Publisher and element 5 are authorized to revoke the license granted to the Affiliate at any time by written notice."", ""Either party may cancel this Agreement at any time, with or without supplying a reason, through written notification or by making suitable settings in the respective Control Panel.""]"
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Third Party Beneficiary,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Uncapped Liability,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Unlimited/All-You-Can-Eat-License,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Volume Restriction,0,0,[],[]
train,SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,0,Warranty Duration,0,0,[],[]
train,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,0,Affiliate License-Licensee,1,1,[19522],"[""Except as specifically provided in the Distribution Agreement, Conformis shall be prohibited from   developing or assisting another in developing, or causing another to develop, Patient-Specific Instrumentation for Off-The-Shelf   Knee Implants for any Third Party in the field of orthopedics until January 1, 2032 (or earlier, to the extent set forth in Section   2.3.3.4 or Section 2.3.5 of the Distribution Agreement), with the exception that Conformis (including any entity involved in a   Change of Control of Conformis, any such entity an \""Acquirer\""), may develop Patient-Specific Instrumentation for any Off-The-   Shelf Implants of Conformis, an Acquirer or any of their Affiliates.""]"
train,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,0,Affiliate License-Licensor,0,0,[],[]
train,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,0,Agreement Date,1,1,[347],"[""September 30, 2019""]"
train,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,0,Anti-Assignment,1,4,"[13001, 51181, 52456, 53207]","[""To the extent working with Agents or other Third Parties is permitted under the R&D Work   Plan, should a Party wish to engage an Agent or any other Third Party in connection with the R&D Work Plan or any other work   under this Agreement, such Party must obtain in advance a written agreement by such Agent or other Third Party (i) to assign to   the Party all Inventions conceived, created or generated by the Agent or other Third Party, and (ii) to maintain all Confidential   Information in confidence as set forth in Section 5.2."", ""Except as otherwise provided herein, a Party shall not have the right to   assign any of its rights or obligations under this Agreement (whether through a merger, sale of stock, or otherwise) without the   prior written consent of the other Party; except that, either Party shall be permitted, without any need for the other Party's   consent, to assign this Agreement (a) in whole or in part to an Affiliate (provided, however, that once such Person is no longer an   Affiliate of the assigning Party, such former Affiliate shall assign this Agreement back to the assigning Party), provided that the   assigning Party provides the other Party notice of any such assignment provided further that failure to provide such notice of such   assignment shall not render such assignment void; or (b) to a Third Party in connection with sale or transfer of all or substantially all   of the assigning Party's business or assets relating to the subject matter of this Agreement, whether by Change of Control, merger,   sale of assets or otherwise; provided, however, that, with respect to clause (b), (i) any assignment of this Agreement shall be void   and have no effect unless and until the assignee assumes the"", ""assigning Party in a written instrument, a copy of which is provided to the other Party; and (ii) any assignment of   this Agreement must be accompanied by a simultaneous assignment of the Other Agreements to the same assignee, and the   assigning Party's interest in the Purchased Assets to the same assignee unless otherwise agreed by Conformis in advance, which   agreement shall not be unreasonably withheld."", ""Any   assignment not in accordance with this Section 10.2 shall be void.""]"
train,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,0,Audit Rights,0,0,[],[]
train,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,0,Cap On Liability,1,4,"[17393, 38669, 38835, 41342]","[""Such termination, together with the provisions of Section 5.2 of the License Agreement,   constitutes as Stryker's sole remedy and Conformis' exclusive liability in the event of any such rejection or failure by Conformis to   deliver materially conforming Deliverables hereunder so long as such rejection or failure does not arise from Conformis' fraud,   willful misconduct, gross negligence or bad faith."", ""EXCEPT FOR [**], IN NO EVENT WILL EITHER PARTY BE LIABLE TO THE   OTHER PARTY FOR [**], EVEN IF SUCH PARTY WAS ADVISED OR AWARE OF THE POSSIBILITY OF SUCH   DAMAGES."", ""CONFORMIS' LIABILITY ON A PER OCCURRENCE BASIS UNDER SECTION 7.3(A)(IV) SHALL NOT   EXCEED THE GREATER OF (I) $[**] AND (II) THE AMOUNT OF INSURANCE COVERAGE ACTUALLY PAID TO   CONFORMIS UNDER THEN-CURRENT INSURANCE POLICIES OF CONFORMIS IN RESPECT OF SUCH   DAMAGES."", ""Notwithstanding   anything to the contrary, Stryker's sole remedy and Conformis' exclusive liability for breach of Section 3.2 with respect to a   Product or a Stryker Product shall be as set forth in Section 10.1(i) of the Distribution Agreement.""]"
train,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,0,Change Of Control,1,2,"[51181, 52437]","[""Except as otherwise provided herein, a Party shall not have the right to   assign any of its rights or obligations under this Agreement (whether through a merger, sale of stock, or otherwise) without the   prior written consent of the other Party; except that, either Party shall be permitted, without any need for the other Party's   consent, to assign this Agreement (a) in whole or in part to an Affiliate (provided, however, that once such Person is no longer an   Affiliate of the assigning Party, such former Affiliate shall assign this Agreement back to the assigning Party), provided that the   assigning Party provides the other Party notice of any such assignment provided further that failure to provide such notice of such   assignment shall not render such assignment void; or (b) to a Third Party in connection with sale or transfer of all or substantially all   of the assigning Party's business or assets relating to the subject matter of this Agreement, whether by Change of Control, merger,   sale of assets or otherwise; provided, however, that, with respect to clause (b), (i) any assignment of this Agreement shall be void   and have no effect unless and until the assignee assumes the"", ""obligations of the assigning Party in a written instrument, a copy of which is provided to the other Party; and (ii) any assignment of   this Agreement must be accompanied by a simultaneous assignment of the Other Agreements to the same assignee, and the   assigning Party's interest in the Purchased Assets to the same assignee unless otherwise agreed by Conformis in advance, which   agreement shall not be unreasonably withheld.""]"
train,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,0,Competitive Restriction Exception,1,2,"[19522, 20213]","[""Except as specifically provided in the Distribution Agreement, Conformis shall be prohibited from   developing or assisting another in developing, or causing another to develop, Patient-Specific Instrumentation for Off-The-Shelf   Knee Implants for any Third Party in the field of orthopedics until January 1, 2032 (or earlier, to the extent set forth in Section   2.3.3.4 or Section 2.3.5 of the Distribution Agreement), with the exception that Conformis (including any entity involved in a   Change of Control of Conformis, any such entity an \""Acquirer\""), may develop Patient-Specific Instrumentation for any Off-The-   Shelf Implants of Conformis, an Acquirer or any of their Affiliates."", ""For purposes of clarity, the foregoing does not prevent   Conformis from granting any license, release, covenant not to sue or other immunity to any third party under any Patents, including   any such immunity that would authorize manufacture, use or sale of Patient-Specific Instrumentation for Off-The-Shelf Knee   Implants outside the Buyer Field.""]"
train,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,0,Covenant Not To Sue,0,0,[],[]
train,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,0,Document Name,1,1,[241],"[""DEVELOPMENT AGREEMENT""]"
train,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,0,Effective Date,1,1,[347],"[""September 30, 2019""]"
train,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,0,Exclusivity,1,1,[19522],"[""Except as specifically provided in the Distribution Agreement, Conformis shall be prohibited from   developing or assisting another in developing, or causing another to develop, Patient-Specific Instrumentation for Off-The-Shelf   Knee Implants for any Third Party in the field of orthopedics until January 1, 2032 (or earlier, to the extent set forth in Section   2.3.3.4 or Section 2.3.5 of the Distribution Agreement), with the exception that Conformis (including any entity involved in a   Change of Control of Conformis, any such entity an \""Acquirer\""), may develop Patient-Specific Instrumentation for any Off-The-   Shelf Implants of Conformis, an Acquirer or any of their Affiliates.""]"
